ID,Line_EN,Station,Station_EN,Component_EN,Occurrence Date,Installation Date,Year,Month,YearMonth,Season,Days Since Installation,Months Since Installation,Years Since Installation,Average Daily Ridership,Ridership_Category,Location_Type_EN,Station_Daily_Runs,Station_Daily_Runs_Category,Manufacturer,Supplier,LineStation,LineStation_EN,LineStation_Failure_Count,PlatformDoor,PlatformDoor_Failure_Count,Platform_Number,Door_Number,Door_Position,Component
4413,Ansan Line,산본,Sanbon,DCU,2021-10-23,2013-12-15,2021,10,2021-10,Fall,2869,95.63333333,7.860273973,20913,Medium-High,Above Ground,127,Medium-High,STEN,GS네오텍,안산선_산본,Ansan Line_Sanbon,55,2번홈_9-4,43.0,2.0,9.0,4.0,DCU
4414,Gwacheon Line,인덕원,Indeokwon,Motor,2021-10-24,2020-09-15,2021,10,2021-10,Fall,404,13.46666667,1.106849315,37239,High,Underground,126,Medium-High,dunkern,현대무벡스,과천선_인덕원,Gwacheon Line_Indeokwon,61,1번홈_3-2,102.0,1.0,3.0,2.0,모터
4415,Gyeongbu Line,의왕,Uiwang,Electrical Stop,2021-10-27,2018-07-15,2021,10,2021-10,Fall,1200,40.0,3.287671233,10302,Medium-Low,Above Ground,118,Medium-Low,Unknown,현대무벡스,경부선_의왕,Gyeongbu Line_Uiwang,11,4번홈_1-4,38.0,4.0,1.0,4.0,전기정
4416,Gyeongbu Line,수원,Suwon,Entry/Exit Sensor,2021-10-04,2010-12-15,2021,10,2021-10,Fall,3946,131.5333333,10.8109589,37109,High,Above Ground,135,Medium-High,지노이드,현대무벡스,경부선_수원,Gyeongbu Line_Suwon,36,9번홈_전체,1.0,9.0,0.0,0.0,진입/진출센서
4417,Gyeongbu Line,지제,Jije,Entry/Exit Sensor,2021-10-09,2017-09-15,2021,10,2021-10,Fall,1485,49.5,4.068493151,4680,Low,Above Ground,61,Low,지노이드,현대무벡스,경부선_지제,Gyeongbu Line_Jije,13,1번홈_전체,19.0,1.0,0.0,0.0,진입/진출센서
4418,Gyeongbu Line,수원,Suwon,Electrical Stop,2021-10-10,2010-12-15,2021,10,2021-10,Fall,3952,131.7333333,10.82739726,37109,High,Above Ground,135,Medium-High,Unknown,현대무벡스,경부선_수원,Gyeongbu Line_Suwon,36,9번홈_5-3,1.0,9.0,5.0,3.0,전기정
4419,Suin Line,고색,Gosaek,Obstacle Sensor,2021-10-14,2020-09-15,2021,10,2021-10,Fall,394,13.13333333,1.079452055,5553,Low,Underground,116,Medium-Low,Unknown,현대무벡스,수인선_고색,Suin Line_Gosaek,12,3번홈_1-2,39.0,3.0,1.0,2.0,장애물센서
4420,Gyeongin Line,부개,Bugae,Open/Close Sensor,2021-10-01,2015-01-15,2021,10,2021-10,Fall,2451,81.7,6.715068493,11338,Medium-Low,Above Ground,117,Medium-Low,Unknown,현대무벡스,경인선_부개,Gyeongin Line_Bugae,54,4번홈_3-1,38.0,4.0,3.0,1.0,열림/닫힘센서
4421,Gyeongin Line,부평,Bupyeong,DCU,2021-10-03,2010-12-15,2021,10,2021-10,Fall,3945,131.5,10.80821918,42016,High,Above Ground,216,High,TBR,현대무벡스,경인선_부평,Gyeongin Line_Bupyeong,85,2번홈_5-3,73.0,2.0,5.0,3.0,DCU
4422,Gyeongin Line,부평,Bupyeong,DCU,2021-10-03,2010-12-15,2021,10,2021-10,Fall,3945,131.5,10.80821918,42016,High,Above Ground,216,High,TBR,현대무벡스,경인선_부평,Gyeongin Line_Bupyeong,85,2번홈_5-3,73.0,2.0,5.0,3.0,DCU
4423,Gyeongin Line,부평,Bupyeong,Electrical Stop,2021-10-04,2010-12-15,2021,10,2021-10,Fall,3946,131.5333333,10.8109589,42016,High,Above Ground,216,High,Unknown,현대무벡스,경인선_부평,Gyeongin Line_Bupyeong,85,2번홈_5-4,83.0,2.0,5.0,4.0,전기정
4424,Gyeongin Line,간석,Ganseok,Motor,2021-10-06,2015-12-15,2021,10,2021-10,Fall,2122,70.73333333,5.81369863,7477,Medium-Low,Above Ground,114,Medium-Low,dunkern,우진산전,경인선_간석,Gyeongin Line_Ganseok,111,4번홈_6-2,44.0,4.0,6.0,2.0,모터
4425,Gyeongin Line,송내,Songnae,Electrical Stop,2021-10-14,2010-12-15,2021,10,2021-10,Fall,3956,131.8666667,10.83835616,34613,High,Above Ground,216,High,Unknown,현대무벡스,경인선_송내,Gyeongin Line_Songnae,185,2번홈_1-2,121.0,2.0,1.0,2.0,전기정
4426,Gyeongin Line,간석,Ganseok,Motor,2021-10-14,2015-12-15,2021,10,2021-10,Fall,2130,71.0,5.835616438,7477,Medium-Low,Above Ground,114,Medium-Low,dunkern,우진산전,경인선_간석,Gyeongin Line_Ganseok,111,4번홈_3-3,34.0,4.0,3.0,3.0,모터
4427,Gyeongin Line,주안,Juan,Electrical Stop,2021-10-16,2021-09-15,2021,10,2021-10,Fall,31,1.033333333,0.084931507,26313,High,Above Ground,204,High,Unknown,동우자동도어,경인선_주안,Gyeongin Line_Juan,128,3번홈_1-2,39.0,3.0,1.0,2.0,전기정
4428,Gyeongin Line,도원,Dowon,Position Sensor,2021-10-17,2017-12-15,2021,10,2021-10,Fall,1402,46.73333333,3.84109589,4337,Low,Above Ground,113,Medium-Low,Unknown,우진산전,경인선_도원,Gyeongin Line_Dowon,32,Unknown,72.0,1.0,0.0,0.0,정위치센서
4429,Suin Line,연수,Yeonsu,Emergency Door Sensor,2021-10-17,2017-07-15,2021,10,2021-10,Fall,1555,51.83333333,4.260273973,6118,Low,Above Ground,87,Medium-Low,Unknown,GS네오텍,수인선_연수,Suin Line_Yeonsu,24,1번홈_8-4,81.0,1.0,8.0,4.0,비상문센서
4430,Gyeongin Line,부개,Bugae,Open/Close Sensor,2021-10-17,2015-01-15,2021,10,2021-10,Fall,2467,82.23333333,6.75890411,11338,Medium-Low,Above Ground,117,Medium-Low,Unknown,현대무벡스,경인선_부개,Gyeongin Line_Bugae,54,4번홈_9-2,29.0,4.0,9.0,2.0,열림/닫힘센서
4431,Suin Line,신포,Sinpo,Motor,2021-10-17,2016-03-15,2021,10,2021-10,Fall,2042,68.06666667,5.594520548,2181,Low,Underground,82,Low,dunkern,삼중테크,수인선_신포,Suin Line_Sinpo,30,2번홈_3-4,74.0,2.0,3.0,4.0,모터
4432,Gyeongin Line,중동,Jungdong,Open/Close Sensor,2021-10-23,2015-12-15,2021,10,2021-10,Fall,2139,71.3,5.860273973,12385,Medium-Low,Above Ground,117,Medium-Low,Unknown,우진산전,경인선_중동,Gyeongin Line_Jungdong,92,4번홈_10-1,25.0,4.0,10.0,1.0,열림/닫힘센서
4433,Gyeongin Line,부평,Bupyeong,Electrical Stop,2021-10-23,2017-12-15,2021,10,2021-10,Fall,1408,46.93333333,3.857534247,42016,High,Above Ground,216,High,Unknown,포스코ICT,경인선_부평,Gyeongin Line_Bupyeong,85,4번홈_5-1,45.0,4.0,5.0,1.0,전기정
4434,Gyeongin Line,간석,Ganseok,Motor,2021-10-24,2015-12-15,2021,10,2021-10,Fall,2140,71.33333333,5.863013699,7477,Medium-Low,Above Ground,114,Medium-Low,dunkern,우진산전,경인선_간석,Gyeongin Line_Ganseok,111,4번홈_2-1,58.0,4.0,2.0,1.0,모터
4435,Gyeongin Line,중동,Jungdong,Open/Close Sensor,2021-10-25,2015-12-15,2021,10,2021-10,Fall,2141,71.36666667,5.865753425,12385,Medium-Low,Above Ground,117,Medium-Low,Unknown,우진산전,경인선_중동,Gyeongin Line_Jungdong,92,4번홈_10-2,30.0,4.0,10.0,2.0,열림/닫힘센서
4436,Suin Line,인천(지하),Incheon (Underground),Motor,2021-10-26,2016-03-15,2021,10,2021-10,Fall,2051,68.36666667,5.619178082,2190,Low,Underground,87,Medium-Low,dunkern,삼중테크,수인선_인천(지하),Suin Line_Incheon (Underground),19,2번홈_2-4,94.0,2.0,2.0,4.0,모터
4437,Gyeongin Line,중동,Jungdong,Motor,2021-10-26,2015-12-15,2021,10,2021-10,Fall,2142,71.4,5.868493151,12385,Medium-Low,Above Ground,117,Medium-Low,dunkern,우진산전,경인선_중동,Gyeongin Line_Jungdong,92,4번홈_10-2,30.0,4.0,10.0,2.0,모터
4438,Suin Line,달월,Dalwol,Entry/Exit Sensor,2021-10-04,2017-12-15,2021,10,2021-10,Fall,1389,46.3,3.805479452,110,Low,Above Ground,84,Medium-Low,지노이드,GS네오텍,수인선_달월,Suin Line_Dalwol,22,1번홈_-,34.0,1.0,0.0,0.0,진입/진출센서
4439,Ansan Line,안산,Ansan,Motor,2021-10-17,2014-04-15,2021,10,2021-10,Fall,2742,91.4,7.512328767,14502,Medium-High,Above Ground,54,Low,대동모벨,GS네오텍,안산선_안산,Ansan Line_Ansan,168,3번홈_1-4,35.0,3.0,1.0,4.0,모터
4440,Ansan Line,안산,Ansan,Open/Close Sensor,2021-10-21,2014-04-15,2021,10,2021-10,Fall,2746,91.53333333,7.523287671,14502,Medium-High,Above Ground,54,Low,Unknown,GS네오텍,안산선_안산,Ansan Line_Ansan,168,2번홈_10-2,47.0,2.0,10.0,2.0,열림/닫힘센서
4441,Suin Line,원인재,Woninjae,Entry/Exit Sensor,2021-10-22,2017-07-15,2021,10,2021-10,Fall,1560,52.0,4.273972603,2704,Low,Above Ground,87,Medium-Low,지노이드,GS네오텍,수인선_원인재,Suin Line_Woninjae,21,2번홈_-,31.0,2.0,0.0,0.0,진입/진출센서
4442,Suin Line,호구포,Hogupo,DCU,2021-10-24,2017-08-15,2021,10,2021-10,Fall,1531,51.03333333,4.194520548,4823,Low,Above Ground,84,Medium-Low,TBR,GS네오텍,수인선_호구포,Suin Line_Hogupo,23,1번홈_6-3,83.0,1.0,6.0,3.0,DCU
4443,Suin Line,호구포,Hogupo,DCU,2021-10-25,2017-08-15,2021,10,2021-10,Fall,1532,51.06666667,4.197260274,4823,Low,Above Ground,84,Medium-Low,TBR,GS네오텍,수인선_호구포,Suin Line_Hogupo,23,1번홈_6-3,83.0,1.0,6.0,3.0,DCU
4444,Suin Line,남동인더스파크,Namdong Induspark,Electrical Stop,2021-10-25,2017-11-15,2021,10,2021-10,Fall,1440,48.0,3.945205479,2446,Low,Above Ground,82,Low,Unknown,GS네오텍,수인선_남동인더스파크,Suin Line_Namdong Induspark,30,3번홈_4-3,37.0,3.0,4.0,3.0,전기정
4445,Suin Line,야목,Yamok,Electrical Stop,2021-10-27,2020-09-15,2021,10,2021-10,Fall,407,13.56666667,1.115068493,429,Low,Above Ground,54,Low,Unknown,삼중테크,수인선_야목,Suin Line_Yamok,15,1번홈_3-2,102.0,1.0,3.0,2.0,전기정
4446,Bundang Line,수내,Sunae,Electrical Stop,2021-10-07,2016-01-15,2021,10,2021-10,Fall,2092,69.73333333,5.731506849,17371,Medium-High,Underground,168,Medium-High,Unknown,GS네오텍,분당선_수내,Bundang Line_Sunae,117,2번홈_4-2,93.0,2.0,4.0,2.0,전기정
4447,Bundang Line,죽전,Jukjeon,Electrical Stop,2021-10-17,2015-01-15,2021,10,2021-10,Fall,2467,82.23333333,6.75890411,17572,Medium-High,Above Ground,179,High,Unknown,현대로템,분당선_죽전,Bundang Line_Jukjeon,89,3번홈_6-3,41.0,3.0,6.0,3.0,전기정
4448,Bundang Line,모란,Moran,Electrical Stop,2021-10-22,2010-12-15,2021,10,2021-10,Fall,3964,132.1333333,10.86027397,31165,High,Underground,168,Medium-High,Unknown,현대무벡스,분당선_모란,Bundang Line_Moran,18,1번홈_3-2,102.0,1.0,3.0,2.0,전기정
4449,Bundang Line,수내,Sunae,Motor,2021-10-23,2016-01-15,2021,10,2021-10,Fall,2108,70.26666667,5.775342466,17371,Medium-High,Underground,168,Medium-High,dunkern,GS네오텍,분당선_수내,Bundang Line_Sunae,117,1번홈_4-3,88.0,1.0,4.0,3.0,모터
4450,Bundang Line,정자,Jeongja,Electrical Stop,2021-10-23,2013-12-15,2021,10,2021-10,Fall,2869,95.63333333,7.860273973,16522,Medium-High,Underground,168,Medium-High,Unknown,삼중테크,분당선_정자,Bundang Line_Jeongja,79,1번홈_1-4,147.0,1.0,1.0,4.0,전기정
4451,Bundang Line,정자,Jeongja,Motor,2021-10-24,2013-12-15,2021,10,2021-10,Fall,2870,95.66666667,7.863013699,16522,Medium-High,Underground,168,Medium-High,dunkern,삼중테크,분당선_정자,Bundang Line_Jeongja,79,1번홈_6-4,98.0,1.0,6.0,4.0,모터
4452,Bundang Line,수내,Sunae,Motor,2021-10-26,2016-01-15,2021,10,2021-10,Fall,2111,70.36666667,5.783561644,17371,Medium-High,Underground,168,Medium-High,dunkern,GS네오텍,분당선_수내,Bundang Line_Sunae,117,2번홈_4-3,81.0,2.0,4.0,3.0,모터
4453,Bundang Line,도곡,Dogok,DCU,2021-10-12,2021-01-15,2021,10,2021-10,Fall,270,9.0,0.739726027,18577,Medium-High,Underground,168,Medium-High,미디어디바이스,동우자동도어,분당선_도곡,Bundang Line_Dogok,36,1번홈_1-4,147.0,1.0,1.0,4.0,DCU
4454,Gyeonggang Line,여주,Yeoju,Open/Close Sensor,2021-10-13,2016-09-15,2021,10,2021-10,Fall,1854,61.8,5.079452055,4166,Low,Above Ground,46,Low,Unknown,현대무벡스,경강선_여주,Gyeonggang Line_Yeoju,46,1번홈_2-2,105.0,1.0,2.0,2.0,열림/닫힘센서
4455,Gyeonggang Line,세종대왕릉,Sejong Great King's Tomb,Open/Close Sensor,2021-10-14,2016-09-15,2021,10,2021-10,Fall,1855,61.83333333,5.082191781,486,Low,Above Ground,46,Low,Unknown,현대무벡스,경강선_세종대왕릉,Gyeonggang Line_Sejong Great King's Tomb,46,1번홈_4-1,86.0,1.0,4.0,1.0,열림/닫힘센서
4456,Bundang Line,서울숲,Seoul Forest,DCU,2021-10-14,2012-10-15,2021,10,2021-10,Fall,3286,109.5333333,9.002739726,19582,Medium-High,Underground,168,Medium-High,TBR,GS네오텍,분당선_서울숲,Bundang Line_Seoul Forest,53,2번홈_1-4,134.0,2.0,1.0,4.0,DCU
4457,Gyeonggang Line,부발,Bubal,Emergency Door Sensor,2021-10-17,2016-09-15,2021,10,2021-10,Fall,1858,61.93333333,5.090410959,3161,Low,Above Ground,61,Low,Unknown,현대무벡스,경강선_부발,Gyeonggang Line_Bubal,48,1번홈_4-4,98.0,1.0,4.0,4.0,비상문센서
4458,Bundang Line,한티,Hanti,Motor,2021-10-21,2016-01-15,2021,10,2021-10,Fall,2106,70.2,5.769863014,25222,High,Underground,168,Medium-High,dunkern,GS네오텍,분당선_한티,Bundang Line_Hanti,124,1번홈_5-2,82.0,1.0,5.0,2.0,모터
4459,Bundang Line,한티,Hanti,Motor,2021-10-24,2016-01-15,2021,10,2021-10,Fall,2109,70.3,5.778082192,25222,High,Underground,168,Medium-High,dunkern,GS네오텍,분당선_한티,Bundang Line_Hanti,124,1번홈_2-3,101.0,1.0,2.0,3.0,모터
4460,Bundang Line,한티,Hanti,Motor,2021-10-27,2016-01-15,2021,10,2021-10,Fall,2112,70.4,5.78630137,25222,High,Underground,168,Medium-High,dunkern,GS네오텍,분당선_한티,Bundang Line_Hanti,124,1번홈_5-1,85.0,1.0,5.0,1.0,모터
4461,Gyeongbu Line,성환,Seonghwan,Entry/Exit Sensor,2021-10-16,2018-04-15,2021,10,2021-10,Fall,1280,42.66666667,3.506849315,5432,Low,Above Ground,87,Medium-Low,지노이드,현대무벡스,경부선_성환,Gyeongbu Line_Seonghwan,3,7번홈_기타,1.0,7.0,0.0,0.0,진입/진출센서
4462,Ilsan Line,백석,Baekseok,DCU,2021-10-02,2012-07-15,2021,10,2021-10,Fall,3366,112.2,9.221917808,13789,Medium-High,Underground,132,Medium-High,NRT,GS네오텍,일산선_백석,Ilsan Line_Baekseok,12,2번홈_10-3,56.0,2.0,10.0,3.0,DCU
4463,Gyeongui Line,탄현,Tanhyeon,Position Sensor,2021-10-04,2017-10-15,2021,10,2021-10,Fall,1450,48.33333333,3.97260274,10140,Medium-Low,Above Ground,74,Low,Unknown,GS네오텍,경의선_탄현,Gyeongui Line_Tanhyeon,20,2번홈_전체,15.0,2.0,0.0,0.0,정위치센서
4464,Gyeongui Line,파주,Paju,Position Sensor,2021-10-04,2017-12-15,2021,10,2021-10,Fall,1389,46.3,3.805479452,1544,Low,Above Ground,70,Low,Unknown,GS네오텍,경의선_파주,Gyeongui Line_Paju,44,2번홈_전체,15.0,2.0,0.0,0.0,정위치센서
4465,Gyeongui Line,야당,Yadang,Door Detection Sensor,2021-10-13,2015-10-15,2021,10,2021-10,Fall,2190,73.0,6.0,10944,Medium-Low,Above Ground,74,Low,Unknown,현대무벡스,경의선_야당,Gyeongui Line_Yadang,56,2번홈_1-2,121.0,2.0,1.0,2.0,출입문검지센서
4466,Gyeongui Line,일산,Ilsan,Position Sensor,2021-10-20,2017-11-15,2021,10,2021-10,Fall,1435,47.83333333,3.931506849,13906,Medium-High,Above Ground,81,Low,Unknown,GS네오텍,경의선_일산,Gyeongui Line_Ilsan,27,3번홈_전체,6.0,3.0,0.0,0.0,정위치센서
4467,Gyeongui Line,일산,Ilsan,Position Sensor,2021-10-21,2017-11-15,2021,10,2021-10,Fall,1436,47.86666667,3.934246575,13906,Medium-High,Above Ground,81,Low,Unknown,GS네오텍,경의선_일산,Gyeongui Line_Ilsan,27,4번홈_-,13.0,4.0,0.0,0.0,정위치센서
4468,Gyeongui Line,일산,Ilsan,Position Sensor,2021-10-25,2017-11-15,2021,10,2021-10,Fall,1440,48.0,3.945205479,13906,Medium-High,Above Ground,81,Low,Unknown,GS네오텍,경의선_일산,Gyeongui Line_Ilsan,27,4번홈_-,13.0,4.0,0.0,0.0,정위치센서
4469,Ilsan Line,백석,Baekseok,DCU,2021-10-28,2012-07-15,2021,10,2021-10,Fall,3392,113.0666667,9.293150685,13789,Medium-High,Underground,132,Medium-High,NRT,GS네오텍,일산선_백석,Ilsan Line_Baekseok,12,2번홈_2-1,95.0,2.0,2.0,1.0,DCU
4470,Gyeongui Line,수색,Susaek,Motor,2021-10-03,2018-02-15,2021,10,2021-10,Fall,1326,44.2,3.632876712,4137,Low,Above Ground,82,Low,dunkern,우진산전,경의선_수색,Gyeongui Line_Susaek,97,4번홈_2-2,37.0,4.0,2.0,2.0,모터
4471,Gyeongui Line,한국항공대,Korea Aerospace University,Electrical Stop,2021-10-12,2017-12-15,2021,10,2021-10,Fall,1397,46.56666667,3.82739726,3275,Low,Above Ground,79,Low,Unknown,우진산전,경의선_한국항공대,Gyeongui Line_Korea Aerospace University,47,3번홈_7-2,30.0,3.0,7.0,2.0,전기정
4472,Gyeongbu Line,남영,Namyeong,Motor,2021-10-15,2014-03-15,2021,10,2021-10,Fall,2771,92.36666667,7.591780822,13231,Medium-Low,Above Ground,236,High,dunkern,삼중테크,경부선_남영,Gyeongbu Line_Namyeong,162,1번홈_5-1,85.0,1.0,5.0,1.0,모터
4473,Gyeongui Line,강매,Gangmae,DCU,2021-10-18,2018-01-15,2021,10,2021-10,Fall,1372,45.73333333,3.75890411,4351,Low,Above Ground,79,Low,우진산전,우진산전,경의선_강매,Gyeongui Line_Gangmae,44,2번홈_3-2,111.0,2.0,3.0,2.0,DCU
4474,Gyeongui Line,DMC,DMC,Motor,2021-10-20,2018-01-15,2021,10,2021-10,Fall,1374,45.8,3.764383562,6446,Low,Above Ground,86,Medium-Low,dunkern,우진산전,경의선_DMC,Gyeongui Line_DMC,93,3번홈_3-1,38.0,3.0,3.0,1.0,모터
4475,Gyeongui Line,행신,Haengsin,Emergency Door Sensor,2021-10-26,2018-01-15,2021,10,2021-10,Fall,1380,46.0,3.780821918,10592,Medium-Low,Above Ground,82,Low,Unknown,우진산전,경의선_행신,Gyeongui Line_Haengsin,58,3번홈_3-4,30.0,3.0,3.0,4.0,비상문센서
4476,Gyeongwon Line,서빙고,Seobinggo,DCU,2021-10-27,2017-12-15,2021,10,2021-10,Fall,1412,47.06666667,3.868493151,3237,Low,Above Ground,87,Medium-Low,아트웨어,현대무벡스,경원선_서빙고,Gyeongwon Line_Seobinggo,9,1번홈_7-4,61.0,1.0,7.0,4.0,DCU
4477,Gyeongwon Line,서빙고,Seobinggo,Motor,2021-10-29,2017-12-15,2021,10,2021-10,Fall,1414,47.13333333,3.873972603,3237,Low,Above Ground,87,Medium-Low,나브코,현대무벡스,경원선_서빙고,Gyeongwon Line_Seobinggo,9,1번홈_7-4,61.0,1.0,7.0,4.0,모터
4478,Gyeongui Line,수색,Susaek,Motor,2021-10-29,2018-02-15,2021,10,2021-10,Fall,1352,45.06666667,3.704109589,4137,Low,Above Ground,81,Low,dunkern,우진산전,경의선_수색,Gyeongui Line_Susaek,97,5번홈_7-2,5.0,5.0,7.0,2.0,모터
4479,Gyeongui Line,수색,Susaek,Motor,2021-10-30,2018-02-15,2021,10,2021-10,Fall,1353,45.1,3.706849315,4137,Low,Above Ground,81,Low,dunkern,우진산전,경의선_수색,Gyeongui Line_Susaek,97,5번홈_7-2,5.0,5.0,7.0,2.0,모터
4480,Gyeongwon Line,회기,Hoegi,Electrical Stop,2021-10-01,2010-03-15,2021,10,2021-10,Fall,4218,140.6,11.55616438,55569,High,Above Ground,187,High,Unknown,현대무벡스,경원선_회기,Gyeongwon Line_Hoegi,98,2번홈_8-1,47.0,2.0,8.0,1.0,전기정
4481,Jungang Line,양원,Yangwon,Motor,2021-10-10,2017-08-15,2021,10,2021-10,Fall,1517,50.56666667,4.156164384,4264,Low,Above Ground,85,Medium-Low,dunkern,동우자동도어,중앙선_양원,Jungang Line_Yangwon,61,1번홈_3-3,101.0,1.0,3.0,3.0,모터
4482,Gyeongwon Line,청량리,Cheongnyangni,Motor,2021-10-11,2021-02-15,2021,10,2021-10,Fall,238,7.933333333,0.652054795,26589,High,Above Ground,9,Low,현대무벡스,현대무벡스,경원선_청량리,Gyeongwon Line_Cheongnyangni,81,4번홈_3-1,38.0,4.0,3.0,1.0,모터
4483,Gyeongwon Line,청량리,Cheongnyangni,Motor,2021-10-13,2021-02-15,2021,10,2021-10,Fall,240,8.0,0.657534247,26589,High,Above Ground,9,Low,현대무벡스,현대무벡스,경원선_청량리,Gyeongwon Line_Cheongnyangni,81,4번홈_3-1,38.0,4.0,3.0,1.0,모터
4484,Gyeongwon Line,청량리,Cheongnyangni,Motor,2021-10-14,2018-03-15,2021,10,2021-10,Fall,1309,43.63333333,3.58630137,26589,High,Above Ground,9,Low,dunkern,우진산전,경원선_청량리,Gyeongwon Line_Cheongnyangni,81,1번홈_8-4,81.0,1.0,8.0,4.0,모터
4485,Gyeongwon Line,회기,Hoegi,Electrical Stop,2021-10-16,2010-03-15,2021,10,2021-10,Fall,4233,141.1,11.59726027,55569,High,Above Ground,186,High,Unknown,현대무벡스,경원선_회기,Gyeongwon Line_Hoegi,98,1번홈_5-1,85.0,1.0,5.0,1.0,전기정
4486,Gyeongwon Line,옥수,Oksu,Electrical Stop,2021-10-16,2010-03-15,2021,10,2021-10,Fall,4233,141.1,11.59726027,7995,Medium-Low,Above Ground,89,Medium-Low,Unknown,현대무벡스,경원선_옥수,Gyeongwon Line_Oksu,28,1번홈_4-3,88.0,1.0,4.0,3.0,전기정
4487,Jungang Line,팔당,Paldang,Electrical Stop,2021-10-16,2017-09-15,2021,10,2021-10,Fall,1492,49.73333333,4.087671233,1050,Low,Above Ground,56,Low,Unknown,GS네오텍,중앙선_팔당,Jungang Line_Paldang,26,3번홈_6-2,42.0,3.0,6.0,2.0,전기정
4488,Jungang Line,덕소,Deokso,DCU,2021-10-17,2017-09-15,2021,10,2021-10,Fall,1493,49.76666667,4.090410959,7471,Medium-Low,Above Ground,86,Medium-Low,TBR,GS네오텍,중앙선_덕소,Jungang Line_Deokso,40,3번홈_6-1,42.0,3.0,6.0,1.0,DCU
4489,Gyeongwon Line,회기,Hoegi,Electrical Stop,2021-10-18,2010-03-15,2021,10,2021-10,Fall,4235,141.1666667,11.60273973,55569,High,Above Ground,186,High,Unknown,현대무벡스,경원선_회기,Gyeongwon Line_Hoegi,98,1번홈_5-1,85.0,1.0,5.0,1.0,전기정
4490,Gyeongwon Line,회기,Hoegi,Electrical Stop,2021-10-20,2010-03-15,2021,10,2021-10,Fall,4237,141.2333333,11.60821918,55569,High,Above Ground,187,High,Unknown,현대무벡스,경원선_회기,Gyeongwon Line_Hoegi,98,2번홈_10-2,47.0,2.0,10.0,2.0,전기정
4491,Jungang Line,양평,Yangpyeong,Open/Close Sensor,2021-10-26,2017-09-15,2021,10,2021-10,Fall,1502,50.06666667,4.115068493,4231,Low,Above Ground,51,Low,Unknown,GS네오텍,중앙선_양평,Jungang Line_Yangpyeong,41,7번홈_6-2,2.0,7.0,6.0,2.0,열림/닫힘센서
4492,Jungang Line,오빈,Obin,Open/Close Sensor,2021-10-27,2017-09-15,2021,10,2021-10,Fall,1503,50.1,4.117808219,412,Low,Above Ground,49,Low,Unknown,GS네오텍,중앙선_오빈,Jungang Line_Obin,23,2번홈_2-1,95.0,2.0,2.0,1.0,열림/닫힘센서
4493,Jungang Line,구리,Guri,Open/Close Sensor,2021-10-31,2016-12-15,2021,10,2021-10,Fall,1781,59.36666667,4.879452055,18510,Medium-High,Above Ground,86,Medium-Low,Unknown,GS네오텍,중앙선_구리,Jungang Line_Guri,23,1번홈_3-3,101.0,1.0,3.0,3.0,열림/닫힘센서
4494,Gyeongwon Line,도봉산,Dobongsan,Emergency Door Sensor,2021-10-03,2016-07-15,2021,10,2021-10,Fall,1906,63.53333333,5.221917808,13873,Medium-High,Above Ground,129,Medium-High,Unknown,삼중테크,경원선_도봉산,Gyeongwon Line_Dobongsan,83,3번홈_9-4,19.0,3.0,9.0,4.0,비상문센서
4495,Gyeongwon Line,방학,Banghak,Motor,2021-10-05,2016-01-15,2021,10,2021-10,Fall,2090,69.66666667,5.726027397,14107,Medium-High,Above Ground,122,Medium-Low,dunkern,GS네오텍,경원선_방학,Gyeongwon Line_Banghak,80,2번홈_5-1,87.0,2.0,5.0,1.0,모터
4496,Gyeongwon Line,월계,Wolgye,Electrical Stop,2021-10-06,2018-06-15,2021,10,2021-10,Fall,1209,40.3,3.312328767,10053,Medium-Low,Above Ground,123,Medium-High,Unknown,우진산전,경원선_월계,Gyeongwon Line_Wolgye,58,1번홈_9-1,55.0,1.0,9.0,1.0,전기정
4497,Gyeongwon Line,월계,Wolgye,Electrical Stop,2021-10-06,2018-06-15,2021,10,2021-10,Fall,1209,40.3,3.312328767,10053,Medium-Low,Above Ground,123,Medium-High,Unknown,우진산전,경원선_월계,Gyeongwon Line_Wolgye,58,1번홈_9-1,55.0,1.0,9.0,1.0,전기정
4498,Gyeongwon Line,녹천,Nokcheon,Electrical Stop,2021-10-07,2018-04-15,2021,10,2021-10,Fall,1271,42.36666667,3.482191781,6061,Low,Above Ground,121,Medium-Low,Unknown,우진산전,경원선_녹천,Gyeongwon Line_Nokcheon,51,2번홈_3-1,93.0,2.0,3.0,1.0,전기정
4499,Gyeongwon Line,신이문,Sinimun,Motor,2021-10-07,2012-06-15,2021,10,2021-10,Fall,3401,113.3666667,9.317808219,12525,Medium-Low,Above Ground,187,High,dunkern,GS네오텍,경원선_신이문,Gyeongwon Line_Sinimun,56,2번홈_4-1,98.0,2.0,4.0,1.0,모터
